organisation,genre,n_channels,channels,n_unique,F1_controlled,F1_raw,F2_controlled,F2_raw,F3_controlled,F3_raw,F4_controlled,F4_raw,F5_controlled,F5_raw,F6_controlled,F6_raw,F7_controlled,F7_raw,F8_controlled,F8_raw,F9_controlled,F9_raw,F10_controlled,F10_raw,F11_controlled,F11_raw,F12_controlled,F12_raw
Piers Morgan,videos,1,@PiersMorganUncensored,173,-0.4338595456754372,-0.6932663220594827,0.1407563694162177,0.20009504380892382,0.0729018213356409,0.0779524362795726,0.5337440881345323,0.4679380836457574,0.0168848892557614,-0.1867785651581763,1.1303313188121755,1.5197340719461887,-1.3551010329565356,-1.1373372675823057,-0.29047733582948,-0.4144624609316544,-0.1187513419588159,-0.1296469011552795,5.350355467658387,5.851657920931948,0.173169794864883,0.30374582048913,-0.3816699213355088,-0.2469736010685477
Pisco,videos,1,@PiscoLitty,54,-0.0396151754461313,-0.1463534608924435,-0.0732118203875426,-0.020203498379427,-0.2888997410354725,-0.4571099768667728,-0.3220402799109272,-0.2104613243446872,-0.4619883241386758,-0.6967627090258764,-0.8122741974553568,-0.6174500719078048,-0.3262679877663603,-0.23248610641930448,0.8340812318019938,0.5876817819388518,0.7739310801365649,0.8874047673422383,-0.10174359620212949,-0.0138735821245622,0.1164312521969095,0.3002120052339837,-1.1385518504435608,-1.3637857133550966
Politico,videos,1,@POLITICO,286,1.060335707387393,1.2093495301004609,-0.1596917706882452,-0.0728670226908237,-0.5512750298186796,-0.4404564357797333,-0.1773672085396246,-0.2757753020676877,1.0857157970659186,0.9977252453910654,-0.5568295766477929,-0.5169569869145979,1.0356451567457508,1.441544852104864,-0.0555655363620454,-0.0040985847301695,-0.45222965429424394,-0.46943598129816505,-0.4806296666648813,-0.1997075988030456,-0.7306819064802194,-0.3523139388937089,-0.028615710364317704,0.464110195565599
Politicon,streams,1,@Politicon,1,0.7776213066049322,1.7922909982589226,0.4877967678897583,0.2192655229090545,1.194630142136375,1.1650486101736872,-0.6470372497315765,-0.9893961339469144,-0.0978189470438664,-0.4404394616611396,-1.537191241666511,-1.470633338103697,-0.989516918970095,-0.9008663739183804,-1.412978741393899,-0.7226843906736585,-1.4680978701058078,-2.5289536351205357,-0.615194876193508,-0.992678946440758,0.343829066684068,0.8684442798198017,-0.5189372658620841,-0.3550619743394163
Politicon,videos,1,@Politicon,480,0.3693451493647272,0.5135853291022652,-0.6935470348358554,-0.6595245426784143,-0.2067425038159729,-0.1054424082686079,-0.0141065363077844,0.0442770902807224,1.298103043604698,1.1719759150458844,-0.4452858407916055,-0.2269950115844796,-0.6409496667602549,-0.6000596358583337,0.0323827783264555,0.1168061012764959,-0.8261303866946016,-0.6837482675924992,-0.6317400885077913,-0.5778863031665901,-0.7100379867034233,-0.5061806598521957,0.3252642337195318,0.3967546592951433
PoliticsGirl,videos,1,@PoliticsGirl,110,0.970410595621468,1.3788284016973111,-0.5034512349677982,-0.0783605167833227,-0.244146031651278,-0.3018964612182094,0.208068501501945,0.5404227599044632,0.8515411876031462,0.9398984703216332,-0.9838264958547634,-1.7005461386103895,-0.7623216367634986,-0.7558780454649072,-0.8818907179634186,-0.8898688639149744,0.6509718012037701,0.8439714953950489,-0.9135780350639824,-0.9054217668738832,-0.5991446313011654,-0.5924680866125265,0.8672444594054584,0.6757816420129429
PoliticsJOE,videos,1,@PoliticsJOE,325,-0.1429170612425383,0.1260042180556007,0.0957003850540938,0.3890559414230598,0.0938001817701887,0.1591257372427594,-0.1630536666392279,-0.2577836369877136,0.5039745441053722,0.6504552244312065,0.5471718371728397,0.733243013786948,0.3545009253281045,0.9449699178390738,-0.3307768236693217,-0.5260838238986223,-0.4460185976740012,-0.3682397234667618,-0.9990755785573042,-0.5288571037389322,-0.3973093939215212,-0.311092893632862,-0.3245388833707558,0.0738120135380977
Pondering Politics,streams,1,@ponderingpolitics,2,-0.9213988503200504,0.3808440554606903,1.313453267322645,0.9232268466253488,1.8521228294379672,3.463733588535138,-0.0199795518922845,-0.0850270165714423,-0.5907431443418281,-1.1249288493695626,-2.7210167194859043,-2.2324165529496276,1.1264693322067316,1.6515170424336985,-0.95645443723278,-0.6533313257107882,3.0988231086305116,3.0405643931868376,-0.6827517015769324,-0.7057896057147501,-2.3017817861400363,-1.3897657223493578,-1.5452261913928302,-1.6444604675186263
Pondering Politics,videos,1,@ponderingpolitics,1392,-0.4291735316364481,-0.8615186542587324,-0.2845362317250151,-0.4151188409484924,0.2803052081237567,0.2591024708662052,0.3762218298990865,0.5024453597055138,-0.2915608675309135,-0.6801283956161036,-0.3509812405095017,-0.3596371850034132,0.3043925895192192,0.2575243350929013,1.09147662995934,1.0640288525692458,1.6991372784820242,1.9833635507839948,-0.7536049692264845,-0.961634141442539,-0.47738610928779,-0.7439564891120612,-0.635179481370605,-0.8016827820051512
PragerU,streams,2,@PragerU; @XAVIAER,33,0.9679856258399833,1.2149941789806877,-1.7668884759609567,-1.6627122144581548,0.21834576654857105,0.2692319869796296,0.06663395528408055,-0.1168202624617768,-0.6478430925541603,-0.6130907615314548,1.7926800917953578,1.2409581031807055,-1.0503452774360795,-0.5057309804559469,-0.06167322817365605,-0.0018814498405109634,0.7640266955108459,0.46580632721886095,-0.9512374998248059,-0.7490324523794089,1.3621519304370557,1.7993136302413812,-0.6770497544497,-0.9912307179419331
PragerU,videos,2,@PragerU; @XAVIAER,439,0.4830826690344994,0.833423831106557,-0.6209178279157801,-0.5844052870464228,0.09028282251604638,0.12850122269388228,-0.1567851610331736,-0.24052869352460127,0.8605147960348554,0.9926703872748635,0.6370110518513489,0.4543466393426997,-0.34869109044659624,-0.09929148356947708,0.46433487939785084,0.56377539862828,-0.29589150785699886,-0.44188183769225486,-0.4944169739011658,-0.17745258872962955,0.21699207743426172,0.6112538115835868,-0.05694451047602036,-0.07921350865588968
Pushing the Limits,streams,1,@PTLRadioShow,189,0.5118595103783585,0.1049452293000634,-0.049580706011117304,-0.0283594644631919,-0.7158240342339991,-0.6621653916383949,-0.1535840495924928,-0.1745892949073075,-0.1767579711170259,-0.5212359118983912,-0.5253349930798974,-0.1662253694628189,0.849038675674817,1.17737556159773,0.1920290025199359,0.1491023530930489,-0.4178908855201432,-0.477833065522207,-0.2568512150478343,0.0619909627688941,-0.5997589723044996,-0.473458694274691,-0.1782378741449896,0.1186823890891773
Pushing the Limits,videos,1,@PTLRadioShow,1580,-0.24660169332899112,-0.7073611112361292,0.1676297439327535,0.169385627312399,-0.4106680676192413,-0.6347304479474638,-0.0674227367179979,-0.12392746800130901,-0.0973222911709661,-0.5453606278612315,0.3583559558768573,0.972006518539944,-0.32693260362209964,-0.3761052437687766,-0.0538129364426491,-0.2815436384426791,-0.7734535489813337,-0.6987856380230522,-0.4014678013715566,-0.4557781904896458,-0.2481850778633787,-0.2448196081192446,-0.35990935916664274,-0.7808339461989593
RSBN,streams,1,@RSBN,315,0.988796768718458,1.9221226268202976,-1.5791500115443573,-2.1192323124547228,2.723347406030435,4.002660379042248,-0.1188365118932107,-0.320961397533017,-0.273798664675722,-0.8573227014402965,-0.1258502036736626,0.5270978682000216,-0.5423185285728438,-0.05599277776995581,-0.161054428948958,0.0573724772593414,0.2876643933848696,0.2818953266981004,-0.3233498493495935,-0.568851539187391,1.150420548317992,1.50816940834641,-0.4380294782741589,-0.3657898999726897
RSBN,videos,1,@RSBN,1553,1.0792700920602756,1.8146071616962307,-1.3126123990740313,-1.564505135672951,2.567401902398521,3.280233309214955,0.0443587696936689,-0.087453336470366,-0.19219416087751237,-0.5024390392434968,0.6208843387040675,0.9260952195492832,-1.0796170939705074,-0.5734588930306215,-0.1216212639592263,0.0788437927701457,0.0646115064424529,-0.0719201968029432,-0.6053973116084618,-0.5412952428222876,1.242086329874835,1.835107850934619,-0.5060638796698944,-0.40566851225294104
Rational National,streams,1,@therationalnational,7,0.1873587011088127,0.4938123721059169,-2.1927746442877187,-1.9072174102673871,1.7186269303944337,1.5822065321700054,-0.166724232433191,-0.1305875625033835,-0.959092869100486,-0.8234941884129471,-0.8866732242554648,-1.2731555297063697,-0.8641039998384511,-0.3303396269640149,-0.9428211325532286,-0.8806615880586923,1.1813870743665624,1.1721922041640975,-0.5233621334757148,-0.141519208648558,-0.9178662234106644,-0.7349023102680404,-2.0958989476247267,-1.8685676115248793
Rational National,videos,1,@therationalnational,135,0.4207902901880446,0.4015213458536094,-0.6167354860470603,-0.4072257642772435,-0.2123469050302589,-0.2783515869238951,-0.2997252876283064,-0.2515159287081935,-0.15050228979481,-0.3390789566957999,-0.3234724995777656,-0.2704264827571972,-0.501169634632649,-0.1497193406657975,-0.2933838226027738,-0.3157533358639042,-0.7807422941471156,-0.7563113527169634,0.0474246599789394,0.3150274677283045,0.1312759915357816,0.2609263663535031,-0.7886279530233825,-0.6157458015810853
Real America's Voice,streams,1,@RealAmericasVoice,1535,-1.1801823322982574,-1.130255913336588,0.4459390281314762,0.3640647297613757,-0.0573655785812584,0.1278085304366107,-0.3795959600807539,-0.4571523975580869,-0.6124370741943237,-0.7968404601330367,1.0665822009700956,1.448966540725565,1.236983145839453,1.49272152190638,0.5294704455587477,0.7088344837500599,3.5640134330112265,3.5347213733636984,-0.7047747688264159,-0.3948493004910239,0.2478965190182203,0.5827769468301004,0.5949963404478857,0.8760904920367897
Real America's Voice,videos,1,@RealAmericasVoice,2339,-0.0315281444494714,-0.124020206149148,-0.2002507724106874,-0.1205904072262607,-0.4147116064375251,-0.3316535215266095,-0.4575438505707025,-0.5255060480545748,-0.4242808134484466,-0.5640969674234048,0.2990735733863985,0.3377253198777355,-0.3510699505733265,0.0018215281331725,0.12170597079500081,0.1359972205073653,0.5107936969894062,0.4121879454459918,0.5917410910183247,0.9470112391378058,-0.1522369469737707,0.0985644885758773,-0.2960433213110351,-0.1015298238041088
Rebel News,streams,1,@RebelNewsOnline,187,-0.3156479576141815,-0.4298785303192982,-0.6027915869333383,-0.24521533231515694,-0.2075449949455343,-0.3379399249069376,-0.5207464238040246,-0.48117511543991853,-0.9873064393408912,-1.1157583487535705,-0.0338042082854746,-0.39592708166822504,1.871270308325639,2.7982000144477754,0.4485710277903437,0.4583065566589502,-0.8248624032408202,-1.221509653992315,0.353340516544762,0.9117139338141906,0.8088226778467819,1.0101033190265052,0.3569598921392609,0.8448074186832437
Rebel News,videos,1,@RebelNewsOnline,1273,0.3663424724345088,0.4171960183783807,1.0130248461306666,1.443471788274112,-0.2763073650736777,-0.3359166687175944,0.4753036709811204,0.6409046493496764,0.0463627858185071,-0.0020309175410317,-0.5968530397788444,-1.0651212123487654,0.6105248570627682,1.2344424069094315,-0.1697909752298281,-0.1971086279970693,-0.1720971634001264,-0.3356242063017683,0.06677868852686,0.4376102959187275,-0.0943184153830494,-0.0466313001077655,-0.1950666491036428,0.0750674765770804
Redacted,streams,1,@RedactedNews,136,-0.6395038047430399,-1.0921022883784028,0.3275494357070716,0.4484932487073075,-0.1242711495209005,0.0187904757051942,0.23965084497962977,0.1564410422867243,-0.204367944649167,-0.3333920616201893,0.1690150397629216,0.1565647990173162,-0.6557743200499777,-0.0941109081868727,0.1940050575778443,0.48385228054574286,-0.4388496527411311,-0.5137133217026422,0.0816338273484964,0.6275570117233608,0.4362872088836461,0.6693331462719996,0.4302498112797671,1.180717984648662
Redacted,videos,1,@RedactedNews,424,-0.6698230333554498,-0.7160594466333564,1.035096037792684,1.2146626669379288,-0.0959062881982011,-0.019386563339759095,0.445057447925437,0.4350648868623329,0.3787335402024943,0.3983132951171138,-0.3966815072231077,-0.4771120460282187,-0.9782950224701727,-0.5777623302738563,-0.09892329096573012,-0.0102977060138891,-0.5280808497721442,-0.5558552212158749,0.7863850634954651,1.16832855123748,-0.277182513348638,-0.08051414752347578,0.3736591350312313,0.789462857789422
Rekieta Law,streams,1,@RekietaLaw,103,0.2102280081000624,0.4349484576493913,-0.1841359141558604,-0.6626472186031992,-0.3271584646476731,-0.23697663748990186,0.2183138478012302,0.050778328648076694,0.2045562545559065,-0.0030358624071177,0.3780052782552919,0.6480388706183525,-0.3250015070180461,-0.2767583535430027,0.23305924428099137,0.7709092633125142,-0.2653569641663821,-0.4256104131291827,-0.1435532857002196,-0.1617801223850346,1.3842902536686734,1.2247364290758187,-0.152415441755133,-0.482283733184876
Rekieta Law,videos,1,@RekietaLaw,18,0.1757586114309636,0.0333160863698074,-0.6255512926798256,-0.4021681846076334,-0.5931839841289569,-0.5217599606409397,-0.23393733326867508,-0.4531386779940995,0.014582271561089202,-0.1333816204605969,-0.49119631171351386,0.2076060593784496,-1.2130718950384998,-0.579023465030162,-0.1317401838913066,0.0025436414083833,-1.2881149708359465,-1.6261401163329134,-0.4923495605168232,-0.0721441503545159,1.154150973679831,1.1317678025577182,-1.0676089182571038,-1.3427331697780651
Reuters,streams,1,@Reuters,1901,0.5575602444756272,0.9071559393803288,0.2441484978861131,0.2624213009655968,3.5717009567870353,4.21288422984758,0.0254437894129269,-0.17759149782565437,-0.457061093897266,-0.7971581682584953,-0.5159015048710768,-0.357705028872984,0.8077865206744953,1.6496389540805592,-0.4661751439653988,-0.1599629690643767,-0.2054918961083009,-0.4274150119898984,-0.866309143431332,-0.6560508140143647,-0.8664255679889359,-0.44341385126508237,-0.7322918107560445,-0.3868019201517838
Reuters,videos,1,@Reuters,7680,0.5147546753703142,0.4791018415820869,0.4773561606485623,0.5684268651240949,-0.6762691763120583,-0.4916906484039803,-0.3095105399344376,-0.483101333713156,-0.2524523728971201,-0.3893566105738948,-0.7454955506327277,-0.9466152626716252,1.9509866752419571,2.759550068427116,-0.1251300484627897,0.1854423816139609,-0.3761625905232204,-0.6366461589512685,-0.1356416101969771,0.2323869290447461,-0.4369090197494414,-0.1210726142129543,0.3621072827674249,0.9569939236835884
Rev Left Radio,streams,1,@revleftradio,3,0.6291673339390691,0.8493439944175906,-2.2163993875276327,-2.9232370940794468,-0.3866339513828976,-0.1545168297434421,-0.223019410138292,-0.2869979447300784,-0.2535353146710396,-0.446041938229449,-2.6931755056529085,-2.1033161787206804,0.780116929217851,0.8278376173773715,-1.3237896367220745,-0.8045962789730178,1.7428673118154083,2.137881410740223,-0.5455952876314695,-0.49632341636961924,-0.8685901049927723,-0.3273596651127625,-1.6003665830288638,-1.1531048837097737
Rev Left Radio,videos,1,@revleftradio,38,0.2641288215149339,0.5296508767974049,-2.431708866298801,-2.256538460751397,0.2945304463788223,0.3208923778243935,-0.3825725716809813,-0.42457498298647134,-0.6530215555066071,-0.2796020252629625,-0.422101991168539,-0.9787989663250144,-0.7944330403574508,-0.4586426968631015,-0.2190709238461715,-0.2212288022280321,-1.2942542313617893,-1.3789746322310044,-0.986936417155864,-0.6158250633275866,0.1934932536928155,0.4569676362822071,-0.1319929700481657,0.085528639934402
Revolutionary Blackout Network,streams,1,@NickCruseRBN,99,-0.738975894719094,-1.1134671796247273,-0.6817904474710763,-0.7759312085305418,-0.722060726405501,-0.6445850430075257,-0.1721317441086672,-0.2709182695336735,-0.2692572476043263,-0.44947410519126685,2.1670372115795344,2.4645852242964974,-0.4364906272042303,-0.0186887659297079,-0.0126745861898831,0.1002714309564471,-0.9270814491404139,-0.9572458605418688,-0.628180225088201,-0.1371257008516968,0.8860295517686114,1.2233320717106475,-0.0746467605145937,0.6476254739072085
Revolutionary Blackout Network,videos,1,@NickCruseRBN,23,-0.574663046110792,-0.8507423835419748,0.491878983558785,0.5659935502679588,-0.6976378464912133,-0.6565907976264674,-0.1481665978331167,-0.2689301050630491,-0.3748064611093049,-0.442417498512886,0.8002468513517343,0.8322109528969862,-0.6693414152224831,-0.3339925059520824,-0.3214997279181351,-0.3411133668295833,-0.3196460975434279,-0.4406231418446103,-0.9744699094074916,-0.39997257866470365,0.5236797037075123,0.7862929788451032,-0.8395194951646914,-0.2573388941152955
Riley Gaines,videos,1,@RileyGaines,143,0.3612628359999213,0.573696801762489,0.6272539654713739,0.7687426982642329,-0.24351491594912028,-0.2804407848071579,-0.005586446361952,-0.0966064415911787,0.3604239791109923,0.367606290089543,-0.280133581472989,-0.3119130571402619,-0.9604038936980456,-0.7519995981615987,-0.3709528546038368,-0.4126591412082371,-0.5642382992767268,-0.7075309075013934,-0.0258580879498304,0.1871186540843956,-0.6579599046458384,-0.2832534771629385,-0.2424126835057032,-0.5425151358113125
Robert Gouveia,streams,1,@RobertGouveiaEsq,363,-1.265910900578683,-1.533977674133139,-1.7250185129624975,-1.8791975036128403,-0.6389099640136238,-0.6350295869970313,-0.2203731704998508,-0.3871083028011144,-0.6502513134791237,-1.0062146757249306,1.1314038614863404,1.4330068432782066,-0.267882402406042,0.0692079968780899,-0.1695786056767794,-0.1376326183131445,1.2592136448136342,1.2677630232019668,-0.223049103022686,-0.0095648381820347,0.8225665413958223,1.310775636647993,-1.2935297051362986,-1.3073739759131084
Robert Gouveia,videos,1,@RobertGouveiaEsq,660,-0.9345041280387424,-1.277847314625068,-1.795351331087136,-1.888415853464907,-0.6743262621517517,-0.6902041800806041,-0.39463146843204644,-0.5716566467535834,-0.681958767311787,-1.0252612303853894,-0.191412805851691,-0.0777699725655936,-0.419432501642632,-0.0776502480735874,0.0744651563934435,0.0381412172912569,0.2001078171893088,0.1845421834544179,-0.44189662906785243,-0.2008655546539627,-0.0834266673102836,0.3674537594857859,-1.0210130637934078,-1.1368124366033014
Ron Placone,streams,1,@RonPlacone,28,0.419312947138042,0.317784329830835,-1.2370510179444956,-1.2438853236985363,-0.2493437807572146,-0.2157336316453555,0.0846714546632361,-0.0368482326145345,-0.0056693045057731,-0.1573907003891846,-0.1713631474054423,-0.1686615990534925,-0.3836383966433246,-0.0295150261657171,-0.2796550012441457,-0.2499856387813464,-0.6667070892281969,-0.5830058878875375,-0.6716124593366493,-0.5555735427049641,0.8310086306674586,1.0911457793837789,-0.1109353114809047,-0.0064006941515196
